DepressionID	Ac	Am	Nds	Ndsds	Nus	Nuscd	OutletID	Sdus	Shrn	Strn	USAc	USVm	Vm	p0.001	p0.01	p0.02	p0.03	p0.04	p0.05	p0.06	p0.07	p0.08	p0.09	p0.1	p0.11	p0.12	p0.13	p0.14	p0.15	p0.16	p0.17	p0.18	p0.19	p0.2	p0.21	p0.22	p0.23	p0.24	p0.25	p0.26	p0.27	p0.28	p0.29	p0.3	p0.31	p0.32	p0.33	p0.34	p0.35	p0.36	p0.37	p0.38	p0.39	p0.4	p0.41	p0.42	p0.43	p0.44	p0.45	p0.46	p0.47	p0.48	p0.49	p0.5	p0.51	p0.52	p0.53	p0.54	p0.55	p0.56	p0.57	p0.58	p0.59
166437	49104	10827	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	2473.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30248	33363	6075	1	6	0	0	[117000]	0.0	1	1	0.0	0.0	572.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30254	25074	1665	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	162.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30536	17676	4320	1	15	1	1	[117000]	0.0256538049303	1	1	134352.0	3446.64	304.11	0.0	0.0	0.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0	134352.0
30258	196263	74862	1	3	4	81	[117000]	4.96818497317	40	3	8021628.0	1364184.0	15077.16	0.0	318564.0	568755.0	568755.0	568755.0	568755.0	568755.0	775215.0	1838169.0	1838169.0	2727270.0	4512348.0	4593663.0	4837338.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	4903101.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	7869582.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0	8021628.0
117064	259497	115542	1	4	3	3	[117000]	0.0749539795538	3	2	40095.0	1000.89	66289.05	0.0	0.0	0.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0	40095.0
30264	23220	2889	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	454.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30265	18099	2547	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	330.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166970	17757	3915	1	3	1	4	[117000]	0.330406065705	3	2	299592.0	67289.94	467.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0	299592.0
166971	14364	2520	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	263.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116287	19800	5535	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	515.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30276	49005	5130	1	11	1	1	[117000]	0.0195658914729	1	1	23220.0	454.32	584.55	0.0	0.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0	23220.0
30277	47853	16911	1	10	0	0	[117000]	0.0	1	1	0.0	0.0	4557.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30279	8397	1935	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	233.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30280	266211	90477	1	11	1	1	[117000]	0.0256641942009	1	1	13347.0	342.54	54839.61	0.0	0.0	0.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0	13347.0
30283	26388	4014	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	501.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30287	111609	31716	1	3	2	57	[117000]	3.93134188469	29	3	6657462.0	1288013.76	6339.78	0.0	0.0	26388.0	26388.0	26388.0	26388.0	26388.0	26388.0	903762.0	903762.0	1428867.0	3213945.0	3295260.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	3538935.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6505416.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0	6657462.0
30288	72018	3078	1	11	0	0	[117000]	0.0	1	1	0.0	0.0	431.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30289	66267	23292	1	4	1	56	[117000]	3.91235484513	28	3	6631074.0	1287512.73	5574.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	877374.0	877374.0	1402479.0	3187557.0	3268872.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	3512547.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6479028.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0	6631074.0
30290	13878	3033	1	9	1	1	[117000]	0.0952492006771	1	1	47853.0	4557.96	456.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0	47853.0
30563	134307	5580	1	14	2	3	[117000]	0.496034538767	2	2	219663.0	49545.99	616.86	0.0	0.0	0.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	24102.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	102429.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0	219663.0
30294	10548	4059	1	11	0	0	[117000]	0.0	1	1	0.0	0.0	485.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30299	176409	14382	1	8	1	2	[117000]	0.128167488615	1	1	61731.0	5014.8	2251.08	0.0	0.0	0.0	0.0	13878.0	13878.0	13878.0	13878.0	13878.0	13878.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0	61731.0
30300	6507	882	1	7	0	0	[117000]	0.0	1	1	0.0	0.0	81.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30303	37620	6930	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	822.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30310	20034	1755	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	189.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30482	162648	25515	1	12	1	13	[117000]	0.87988927327	7	2	1418094.0	226510.29	8417.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710055.0	710055.0	710055.0	710055.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	953730.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0	1418094.0
