DepressionID	Ac	Am	Nds	Ndsds	Nus	Nuscd	OutletID	Sdus	Shrn	Strn	USAc	USVm	Vm	p0.001	p0.01	p0.02	p0.03	p0.04	p0.05	p0.06	p0.07	p0.08	p0.09	p0.1	p0.11	p0.12	p0.13	p0.14	p0.15	p0.16	p0.17	p0.18	p0.19	p0.2	p0.21	p0.22	p0.23	p0.24	p0.25	p0.26	p0.27	p0.28	p0.29	p0.3	p0.31	p0.32	p0.33	p0.34	p0.35	p0.36	p0.37	p0.38	p0.39	p0.4	p0.41	p0.42	p0.43	p0.44	p0.45	p0.46	p0.47	p0.48	p0.49	p0.5	p0.51	p0.52	p0.53	p0.54	p0.55	p0.56	p0.57	p0.58	p0.59
30264	23220	2889	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	454.32	0.0	0.0	10.08	242.28	474.48	706.68	938.88	1171.08	1403.28	1635.48	1867.68	2099.88	2332.08	2564.28	2796.48	3028.68	3260.88	3493.08	3725.28	3957.48	4189.68	4421.88	4654.08	4886.28	5118.48	5350.68	5582.88	5815.08	6047.28	6279.48	6511.68	6743.88	6976.08	7208.28	7440.48	7672.68	7904.88	8137.08	8369.28	8601.48	8833.68	9065.88	9298.08	9530.28	9762.48	9994.68	10226.88	10459.08	10691.28	10923.48	11155.68	11387.88	11620.08	11852.28	12084.48	12316.68	12548.88	12781.08	13013.28	13245.48
30265	18099	2547	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	330.03	0.0	0.0	31.95	212.94	393.93	574.92	755.91	936.9	1117.89	1298.88	1479.87	1660.86	1841.85	2022.84	2203.83	2384.82	2565.81	2746.8	2927.79	3108.78	3289.77	3470.76	3651.75	3832.74	4013.73	4194.72	4375.71	4556.7	4737.69	4918.68	5099.67	5280.66	5461.65	5642.64	5823.63	6004.62	6185.61	6366.6	6547.59	6728.58	6909.57	7090.56	7271.55	7452.54	7633.53	7814.52	7995.51	8176.5	8357.49	8538.48	8719.47	8900.46	9081.45	9262.44	9443.43	9624.42	9805.41	9986.4	10167.39	10348.38
166970	17757	3915	1	3	1	4	[117000]	0.330406065705	3	2	299592.0	67289.94	467.1	0.0	0.0	0.0	65.61	243.18	420.75	598.32	775.89	953.46	1131.03	1308.6	1486.17	1663.74	1841.31	2018.88	2196.45	2374.02	2551.59	2729.16	2906.73	3084.3	3261.87	3439.44	5233.23	8406.72	11580.21	14753.7	17927.19	21100.68	24274.17	27447.66	30621.15	33794.64	36968.13	40141.62	43315.11	46488.6	49662.09	52835.58	56009.07	59182.56	62356.05	65529.54	68703.03	71876.52	75050.01	78223.5	81396.99	84570.48	87743.97	90917.46	94090.95	97264.44	100437.93	103611.42	106784.91	109958.4	113131.89	116305.38	119478.87
166971	14364	2520	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	263.7	0.0	0.0	23.58	167.22	310.86	454.5	598.14	741.78	885.42	1029.06	1172.7	1316.34	1459.98	1603.62	1747.26	1890.9	2034.54	2178.18	2321.82	2465.46	2609.1	2752.74	2896.38	3040.02	3183.66	3327.3	3470.94	3614.58	3758.22	3901.86	4045.5	4189.14	4332.78	4476.42	4620.06	4763.7	4907.34	5050.98	5194.62	5338.26	5481.9	5625.54	5769.18	5912.82	6056.46	6200.1	6343.74	6487.38	6631.02	6774.66	6918.3	7061.94	7205.58	7349.22	7492.86	7636.5	7780.14	7923.78	8067.42	8211.06
116287	19800	5535	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	515.79	0.0	0.0	0.0	78.21	276.21	474.21	672.21	870.21	1068.21	1266.21	1464.21	1662.21	1860.21	2058.21	2256.21	2454.21	2652.21	2850.21	3048.21	3246.21	3444.21	3642.21	3840.21	4038.21	4236.21	4434.21	4632.21	4830.21	5028.21	5226.21	5424.21	5622.21	5820.21	6018.21	6216.21	6414.21	6612.21	6810.21	7008.21	7206.21	7404.21	7602.21	7800.21	7998.21	8196.21	8394.21	8592.21	8790.21	8988.21	9186.21	9384.21	9582.21	9780.21	9978.21	10176.21	10374.21	10572.21	10770.21	10968.21	11166.21
30276	49005	5130	1	11	1	1	[117000]	0.0195658914729	1	1	23220.0	454.32	584.55	0.0	0.0	405.63	1127.88	1850.13	2572.38	3294.63	4016.88	4739.13	5461.38	6183.63	6905.88	7628.13	8350.38	9072.63	9794.88	10517.13	11239.38	11961.63	12683.88	13406.13	14128.38	14850.63	15572.88	16295.13	17017.38	17739.63	18461.88	19184.13	19906.38	20628.63	21350.88	22073.13	22795.38	23517.63	24239.88	24962.13	25684.38	26406.63	27128.88	27851.13	28573.38	29295.63	30017.88	30740.13	31462.38	32184.63	32906.88	33629.13	34351.38	35073.63	35795.88	36518.13	37240.38	37962.63	38684.88	39407.13	40129.38	40851.63	41573.88
30277	47853	16911	1	10	0	0	[117000]	0.0	1	1	0.0	0.0	4557.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.34	705.87	1184.4	1662.93	2141.46	2619.99	3098.52	3577.05	4055.58	4534.11	5012.64	5491.17	5969.7	6448.23	6926.76	7405.29	7883.82	8362.35	8840.88	9319.41	9797.94	10276.47	10755.0	11233.53	11712.06	12190.59	12669.12	13147.65	13626.18	14104.71	14583.24	15061.77	15540.3	16018.83	16497.36	16975.89	17454.42	17932.95	18411.48	18890.01	19368.54	19847.07	20325.6	20804.13	21282.66	21761.19	22239.72	22718.25	23196.78	23675.31
30279	8397	1935	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	233.91	0.0	0.0	0.0	18.0	101.97	185.94	269.91	353.88	437.85	521.82	605.79	689.76	773.73	857.7	941.67	1025.64	1109.61	1193.58	1277.55	1361.52	1445.49	1529.46	1613.43	1697.4	1781.37	1865.34	1949.31	2033.28	2117.25	2201.22	2285.19	2369.16	2453.13	2537.1	2621.07	2705.04	2789.01	2872.98	2956.95	3040.92	3124.89	3208.86	3292.83	3376.8	3460.77	3544.74	3628.71	3712.68	3796.65	3880.62	3964.59	4048.56	4132.53	4216.5	4300.47	4384.44	4468.41	4552.38	4636.35	4720.32
30280	266211	90477	1	11	1	1	[117000]	0.0256641942009	1	1	13347.0	342.54	54839.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	729.45	3525.03	6320.61	9116.19	11911.77	14707.35	17502.93	20298.51	23094.09	25889.67	28685.25	31480.83	34276.41	37071.99	39867.57	42663.15	45458.73	48254.31	51049.89	53845.47	56641.05	59436.63	62232.21	65027.79	67823.37	70618.95	73414.53	76210.11	79005.69	81801.27	84596.85	87392.43	90188.01	92983.59	95779.17	98574.75	101370.33	104165.91	106961.49	109757.07
30283	26388	4014	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	501.03	0.0	0.0	26.73	290.61	554.49	818.37	1082.25	1346.13	1610.01	1873.89	2137.77	2401.65	2665.53	2929.41	3193.29	3457.17	3721.05	3984.93	4248.81	4512.69	4776.57	5040.45	5304.33	5568.21	5832.09	6095.97	6359.85	6623.73	6887.61	7151.49	7415.37	7679.25	7943.13	8207.01	8470.89	8734.77	8998.65	9262.53	9526.41	9790.29	10054.17	10318.05	10581.93	10845.81	11109.69	11373.57	11637.45	11901.33	12165.21	12429.09	12692.97	12956.85	13220.73	13484.61	13748.49	14012.37	14276.25	14540.13	14804.01	15067.89
