DepressionID	Ac	Am	Nds	Ndsds	Nus	Nuscd	OutletID	Sdus	Shrn	Strn	USAc	USVm	Vm	p0.001	p0.01	p0.02	p0.03	p0.04	p0.05	p0.06	p0.07	p0.08	p0.09	p0.1	p0.11	p0.12	p0.13	p0.14	p0.15	p0.16	p0.17	p0.18	p0.19	p0.2	p0.21	p0.22	p0.23	p0.24	p0.25	p0.26	p0.27	p0.28	p0.29	p0.3	p0.31	p0.32	p0.33	p0.34	p0.35	p0.36	p0.37	p0.38	p0.39	p0.4	p0.41	p0.42	p0.43	p0.44	p0.45	p0.46	p0.47	p0.48	p0.49	p0.5	p0.51	p0.52	p0.53	p0.54	p0.55	p0.56	p0.57	p0.58	p0.59
30248	33363	6075	1	6	0	0	[117000]	0.0	1	1	0.0	0.0	572.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30254	25074	1665	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	162.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30536	17676	4320	1	15	1	1	[117000]	0.0256538049303	1	1	134352.0	3446.64	304.11	134.352	1343.52	2687.04	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64
30258	196263	74862	1	3	4	81	[117000]	4.96818497317	40	3	8021628.0	1364184.0	15077.16	8021.628	78992.01	154459.98	228981.69	303467.535	377953.38	452439.225	526811.13	594771.21	656605.8	715290.75	762933.42	797981.13	829986.84	861374.16	892559.43	923744.7	954929.97	986115.24	1017300.51	1048485.78	1079671.05	1110856.32	1142041.59	1173226.86	1204412.13	1235597.4	1266782.67	1297967.94	1329153.21	1348386.3	1349906.76	1351427.22	1352947.68	1354468.14	1355988.6	1357509.06	1359029.52	1360549.98	1362070.44	1363590.9	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0	1364184.0
117064	259497	115542	1	4	3	3	[117000]	0.0749539795538	3	2	40095.0	1000.89	66289.05	40.095	400.95	801.9	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89	1000.89
30264	23220	2889	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	454.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30265	18099	2547	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	330.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166970	17757	3915	1	3	1	4	[117000]	0.330406065705	3	2	299592.0	67289.94	467.1	299.592	2995.92	5991.84	8987.76	11983.68	14979.6	17975.52	20971.44	23967.36	26963.28	29959.2	32955.12	35951.04	38946.96	41942.88	44938.8	47934.72	50930.64	53926.56	56922.48	59918.4	62914.32	65910.24	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94	67289.94
166971	14364	2520	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	263.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116287	19800	5535	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	515.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30276	49005	5130	1	11	1	1	[117000]	0.0195658914729	1	1	23220.0	454.32	584.55	23.22	232.2	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32
30277	47853	16911	1	10	0	0	[117000]	0.0	1	1	0.0	0.0	4557.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30279	8397	1935	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	233.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30280	266211	90477	1	11	1	1	[117000]	0.0256641942009	1	1	13347.0	342.54	54839.61	13.347	133.47	266.94	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54	342.54
30283	26388	4014	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	501.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30287	111609	31716	1	3	2	57	[117000]	3.93134188469	29	3	6657462.0	1288013.76	6339.78	6657.462	66574.62	133122.51	199433.25	265743.99	332054.73	398365.47	464676.21	526483.98	584020.98	641295.45	688280.49	722670.57	754018.65	785203.92	816389.19	847574.46	878759.73	909945.0	941130.27	972315.54	1003500.81	1034686.08	1065871.35	1097056.62	1128241.89	1159427.16	1190612.43	1221797.7	1252982.97	1272216.06	1273736.52	1275256.98	1276777.44	1278297.9	1279818.36	1281338.82	1282859.28	1284379.74	1285900.2	1287420.66	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76	1288013.76
30288	72018	3078	1	11	0	0	[117000]	0.0	1	1	0.0	0.0	431.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30289	66267	23292	1	4	1	56	[117000]	3.91235484513	28	3	6631074.0	1287512.73	5574.96	6631.074	66310.74	132621.48	198932.22	265242.96	331553.7	397864.44	464175.18	525982.95	583519.95	640794.42	687779.46	722169.54	753517.62	784702.89	815888.16	847073.43	878258.7	909443.97	940629.24	971814.51	1002999.78	1034185.05	1065370.32	1096555.59	1127740.86	1158926.13	1190111.4	1221296.67	1252481.94	1271715.03	1273235.49	1274755.95	1276276.41	1277796.87	1279317.33	1280837.79	1282358.25	1283878.71	1285399.17	1286919.63	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73	1287512.73
30290	13878	3033	1	9	1	1	[117000]	0.0952492006771	1	1	47853.0	4557.96	456.84	47.853	478.53	957.06	1435.59	1914.12	2392.65	2871.18	3349.71	3828.24	4306.77	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96
30563	134307	5580	1	14	2	3	[117000]	0.496034538767	2	2	219663.0	49545.99	616.86	219.663	2196.63	4393.26	6425.01	8380.62	10336.23	12291.84	14247.45	16203.06	18158.67	20114.28	22069.89	24025.5	25981.11	27936.72	29892.33	31847.94	33471.54	34643.88	35816.22	36988.56	38160.9	39333.24	40505.58	41677.92	42850.26	44022.6	45194.94	46367.28	47539.62	48711.96	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99	49545.99
30294	10548	4059	1	11	0	0	[117000]	0.0	1	1	0.0	0.0	485.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30299	176409	14382	1	8	1	2	[117000]	0.128167488615	1	1	61731.0	5014.8	2251.08	61.731	617.31	1234.62	1851.93	2370.96	2849.49	3328.02	3806.55	4285.08	4763.61	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8	5014.8
30300	6507	882	1	7	0	0	[117000]	0.0	1	1	0.0	0.0	81.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30303	37620	6930	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	822.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30310	20034	1755	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	189.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30482	162648	25515	1	12	1	13	[117000]	0.87988927327	7	2	1418094.0	226510.29	8417.16	1418.094	14180.94	28361.88	42542.82	56723.76	70904.7	85085.64	99266.58	113447.52	123152.85	130233.24	137313.63	144394.02	149200.47	153844.11	158487.75	163131.39	167775.03	172418.67	177062.31	181705.95	186349.59	190993.23	195636.87	200280.51	204924.15	209567.79	214211.43	218855.07	223498.71	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29	226510.29
30318	8010	3411	1	11	1	1	[117000]	0.00947888589398	1	1	20034.0	189.9	395.46	20.034	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9
