DepressionID	Ac	Am	Nds	Ndsds	Nus	Nuscd	OutletID	Sdus	Shrn	Strn	USAc	USVm	Vm	p0.001	p0.01	p0.02	p0.03	p0.04	p0.05	p0.06	p0.07	p0.08	p0.09	p0.1	p0.11	p0.12	p0.13	p0.14	p0.15	p0.16	p0.17	p0.18	p0.19	p0.2	p0.21	p0.22	p0.23	p0.24	p0.25	p0.26	p0.27	p0.28	p0.29	p0.3	p0.31	p0.32	p0.33	p0.34	p0.35	p0.36	p0.37	p0.38	p0.39	p0.4	p0.41	p0.42	p0.43	p0.44	p0.45	p0.46	p0.47	p0.48	p0.49	p0.5	p0.51	p0.52	p0.53	p0.54	p0.55	p0.56	p0.57	p0.58	p0.59
30238	19530	3987	1	5	1	1	[117000]	0.0171540329107	1	1	33363.0	572.31	388.44	19.53	195.3	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44	388.44
30531	134352	16308	1	16	0	0	[117000]	0.0	1	1	0.0	0.0	3446.64	134.352	1343.52	2687.04	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64	3446.64
30241	33327	1719	1	7	0	0	[117000]	0.0	1	1	0.0	0.0	179.37	33.327	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37	179.37
166435	1432593	563292	1	2	11	215	[117000]	11.6255470952	164	3	23358132.0	3103808.67	193919.67	1470.384	16729.38	36241.83	59351.13	89442.54	120582.27	153138.51	185873.31	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67	193919.67
166437	49104	10827	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	2473.2	49.104	491.04	982.08	1473.12	1964.16	2455.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2	2473.2
30248	33363	6075	1	6	0	0	[117000]	0.0	1	1	0.0	0.0	572.31	33.363	333.63	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31	572.31
30254	25074	1665	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	162.45	25.074	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45	162.45
30536	17676	4320	1	15	1	1	[117000]	0.0256538049303	1	1	134352.0	3446.64	304.11	17.676	176.76	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11	304.11
30258	196263	74862	1	3	4	81	[117000]	4.96818497317	40	3	8021628.0	1364184.0	15077.16	196.263	3186.9	9897.84	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16	15077.16
117064	259497	115542	1	4	3	3	[117000]	0.0749539795538	3	2	40095.0	1000.89	66289.05	259.497	2594.97	5189.94	7986.87	10982.79	13978.71	16974.63	19970.55	22966.47	25962.39	28958.31	31954.23	34950.15	37946.07	40941.99	43937.91	46933.83	49929.75	52925.67	55921.59	58917.51	61913.43	64909.35	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05	66289.05
30264	23220	2889	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	454.32	23.22	232.2	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32	454.32
30265	18099	2547	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	330.03	18.099	180.99	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03	330.03
166970	17757	3915	1	3	1	4	[117000]	0.330406065705	3	2	299592.0	67289.94	467.1	17.757	177.57	355.14	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1	467.1
166971	14364	2520	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	263.7	14.364	143.64	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7	263.7
116287	19800	5535	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	515.79	19.8	198.0	396.0	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79	515.79
30276	49005	5130	1	11	1	1	[117000]	0.0195658914729	1	1	23220.0	454.32	584.55	49.005	490.05	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55	584.55
30277	47853	16911	1	10	0	0	[117000]	0.0	1	1	0.0	0.0	4557.96	47.853	478.53	957.06	1435.59	1914.12	2392.65	2871.18	3349.71	3828.24	4306.77	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96	4557.96
30279	8397	1935	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	233.91	8.397	83.97	167.94	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91	233.91
30280	266211	90477	1	11	1	1	[117000]	0.0256641942009	1	1	13347.0	342.54	54839.61	266.211	2662.11	5324.22	8044.2	10839.78	13635.36	16430.94	19226.52	22022.1	24817.68	27613.26	30408.84	33204.42	36000.0	38795.58	41591.16	44386.74	47182.32	49977.9	52773.48	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61	54839.61
30283	26388	4014	1	4	0	0	[117000]	0.0	1	1	0.0	0.0	501.03	26.388	263.88	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03	501.03
30287	111609	31716	1	3	2	57	[117000]	3.93134188469	29	3	6657462.0	1288013.76	6339.78	111.609	1116.09	2258.91	3638.88	5018.85	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78	6339.78
30288	72018	3078	1	11	0	0	[117000]	0.0	1	1	0.0	0.0	431.82	72.018	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82	431.82
30289	66267	23292	1	4	1	56	[117000]	3.91235484513	28	3	6631074.0	1287512.73	5574.96	66.267	662.67	1325.34	1988.01	2650.68	3313.35	3976.02	4638.69	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96	5574.96
30290	13878	3033	1	9	1	1	[117000]	0.0952492006771	1	1	47853.0	4557.96	456.84	13.878	138.78	277.56	416.34	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84	456.84
30563	134307	5580	1	14	2	3	[117000]	0.496034538767	2	2	219663.0	49545.99	616.86	134.307	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86	616.86
30294	10548	4059	1	11	0	0	[117000]	0.0	1	1	0.0	0.0	485.46	10.548	105.48	210.96	316.44	421.92	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46	485.46
30299	176409	14382	1	8	1	2	[117000]	0.128167488615	1	1	61731.0	5014.8	2251.08	176.409	1764.09	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08	2251.08
30300	6507	882	1	7	0	0	[117000]	0.0	1	1	0.0	0.0	81.81	6.507	65.07	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81	81.81
30303	37620	6930	1	3	0	0	[117000]	0.0	1	1	0.0	0.0	822.42	37.62	376.2	752.4	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42	822.42
30310	20034	1755	1	12	0	0	[117000]	0.0	1	1	0.0	0.0	189.9	20.034	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9	189.9
30482	162648	25515	1	12	1	13	[117000]	0.87988927327	7	2	1418094.0	226510.29	8417.16	162.648	1626.48	3252.96	4879.44	6505.92	8132.4	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16	8417.16
30318	8010	3411	1	11	1	1	[117000]	0.00947888589398	1	1	20034.0	189.9	395.46	8.01	90.54	370.98	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46	395.46
30323	175248	71235	2	6	2	55	[117000]	3.72481016559	28	3	6455826.0	1254645.9	32866.83	175.248	1752.48	3553.29	5370.84	7188.39	13277.7	21029.22	28780.74	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83	32866.83
